A4GALT,13.292157050365406
A4GNT,0.002234963671345804
AACS,54.12081211612013
AADAC,0.014640880894001208
AADAT,4.660336163184447
AAK1,48.33612719045172
AANAT,0.002309475410479634
AARS,227.20132777886627
AARS2,3.282195545046476
AASDH,3.6508251517151233
AASDHPPT,25.71997529579759
AASS,37.26973884774414
AATK,0.4370356118040286
ABAT,30.19474346206098
ABCA1,13.69423804751981
ABCA3,1.6516778650473332
ABCA4,0.37976387862043676
ABCA8,10.925897151359768
ABCB1,1.4228044984898724
ABCB11,0.020287276755414686
ABCB4,12.275431907674783
ABCB6,3.4126620786671427
ABCC1,0.6402801229933245
ABCC11,0.44775315457859033
ABCC2,0.03211570245137297
ABCC3,0.021841787447237394
ABCC4,1.7547192591960108
ABCC5,31.62034925992068
ABCC8,0.0020018063975417756
ABCC9,11.489942995759128
ABCD1,2.6407518092617135
ABCD2,0.42968789547181535
ABCD3,153.14567052964097
ABCG2,0.46508656721057473
ABCG5,0.007465234820380701
ABCG8,0.026673876708283938
ABHD12,33.20272156572896
ABHD5,3.5571852896348917
ABHD6,1.5102264222375688
ABL1,11.302336750034737
ABL2,3.76462048249355
ABO,0.6029699224292554
ACAA1,15.021961209097327
ACAA2,51.05079083046815
ACACA,27.281734002310188
ACACB,6.657909358292559
ACAD10,4.446866486230579
ACAD11,2.8799722900002984
ACAD8,13.985153835463045
ACAD9,256.23693263505453
ACADL,1.283585816056831
ACADM,51.746637237560996
ACADS,2.1907383735329784
ACADSB,124.34891920294572
ACADVL,259.24782589301316
ACAT1,20.904315639707225
ACAT2,23.336831824238264
ACE,0.04711312300184501
ACE2,1.235855396565528
ACER1,0.16791837461055348
ACER2,1.254518051433154
ACER3,6.653953322742448
ACHE,0.7589655971076137
ACLY,55.78849175996749
ACMSD,0.02792484391228978
ACO1,26.3126838112615
ACO2,35.26144774260195
ACOT1,5.50907005569359
ACOT11,7.055555651282677
ACOT12,0.02583614666149526
ACOT13,20.208884253012368
ACOT2,6.70101434760308
ACOT4,0.20882706993278777
ACOT6,0.04251874038161316
ACOT7,5.57778968576843
ACOT8,9.574593497055089
ACOX1,4.6838220256131144
ACOX2,4.5899853209343275
ACOX3,8.188636539180607
ACP1,14438.190993899198
ACP2,1.8693266572635827
ACP4,0.0036202735317779565
ACP5,0.29539804255812796
ACP6,12.747237762917518
ACP7,0.44999467512671487
ACPP,1.1871273724392724
ACSBG1,0.0658218458127218
ACSBG2,0.10341821046610855
ACSF2,9.54226563178848
ACSF3,1.5395798240021177
ACSL1,18.95859005034894
ACSL3,22.366709156414323
ACSL4,6.448291686216464
ACSL5,0.3549562318374779
ACSL6,0.010883314408338996
ACSM1,0.042661737757352575
ACSM2A,0.004579978314795807
ACSM2B,0.0024455234324317243
ACSM3,1.357829207626371
ACSM4,0.24076687484729298
ACSM5,0.00715292182047205
ACSS1,1.2920792999103796
ACSS2,10.875097529487352
ACSS3,12.542126874071311
ACVR1,4.8151430097240455
ACVR1B,12.229854669193092
ACVR1C,0.03359697345927914
ACVR2A,22.219834583251114
ACVR2B,49.26525625761983
ACVRL1,0.6990996894878452
ACY1,30.68033881273514
ACY3,0.8654554552953571
ACYP1,80.94154659972534
ACYP2,2.878439971588294
ADA,0.6325591811028815
ADCY1,1.2649734154687429
ADCY10,0.01152692738082664
ADCY2,0.7375208894801473
ADCY3,0.8996002874772991
ADCY4,0.12535557077316936
ADCY5,25.215723076837943
ADCY6,21.042639951346768
ADCY7,4.417310003552264
ADCY8,2.0345037991452553
ADCY9,6.326508713748557
ADH1A,0.11215398336616464
ADH1B,0.7314099274732812
ADH1C,0.013414772623727788
ADH4,0.2949063996429985
ADH5,1062.125280877449
ADH6,0.22722388852284817
ADH7,0.11332845673771044
ADHFE1,2.329679253697423
ADI1,61.71355332313361
ADK,23.815408544544702
ADO,19.228859547783646
ADPGK,31.848077912662202
ADPRH,7.219796712783382
ADSL,451.61262801491404
ADSS,232.44763985083367
ADSSL1,17.616343023048284
AFMID,8.81436575762368
AGA,20.776479920494147
AGK,14.639831260761849
AGL,4.833397727739274
AGMAT,0.11592312821981421
AGPAT1,9.848333051507693
AGPAT2,4.140434376225185
AGPAT3,11.104079946013794
AGPAT4,1.66491244924774
AGPAT5,22.508463105070128
AGPS,73.19243673401446
AGT,4.184124763481484
AGXT,0.015389340970808183
AGXT2,0.07273189725255508
AHCY,4565.491463236852
AHCYL1,30.47689218531931
AHCYL2,6.057136453535049
AICDA,0.0009721660041589261
AK1,136.2664734101245
AK2,889.8114436877999
AK3,35.88758395563338
AK4,754.8460147697358
AK5,0.5336765641554029
AK7,0.7683010935522625
AKR1A1,137.93869093190503
AKR1B1,26.856613154689988
AKR1B10,0.005001317000153826
AKR1B15,0.009449245381321348
AKR1C1,2.2174309424760237
AKR1C2,0.5910154705342315
AKR1C3,0.16828548697161091
AKR1C4,5.522781755496033
AKR1C8P,0.3354345050980549
AKR1D1,0.0018308020303146465
AKR7A2,76.05733147189194
AKR7A3,0.10848535139988494
AKT1,3.686627569008045
AKT2,0.7086441122278848
AKT3,69.57412545738003
ALAD,168.38789235353676
ALAS1,13.869573859382202
ALAS2,0.05348039892105391
ALB,87.19058806782824
ALDH18A1,139.12255460545998
ALDH1A1,230.56103767810055
ALDH1A2,12.375219240535856
ALDH1A3,15.14449422641271
ALDH1B1,6.48929358195576
ALDH1L1,0.019562636972916166
ALDH1L2,1.8502715220653783
ALDH2,223.9845646868383
ALDH3A1,0.0021419197628758666
ALDH3A2,124.96349603076665
ALDH3B1,0.2958274619658779
